Show Code,Date,People,Media Type,Media Code,Media URL,Media Title,
199,12/23/14,Mira Grant,1,https://www.youtube.com/watch?v=Shsax-1RxrE&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=211,,"Mira Grant: ""Symbiont"" | Talks at Google",
199,12/24/14,Tobias Carlisle,1,https://www.youtube.com/watch?v=1r1vJZ80Z7I&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=217,,"Tobias Carlisle: ""Deep Value Investing"" | Talks at Google",
199,12/30/14,Mark McClusky,1,https://www.youtube.com/watch?v=uBIIEIGQU64&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=216,,"Mark McClusky: ""Faster, Higher, Stronger"" | Talks at Google",
199,12/30/14,Donald Stoker,1,https://www.youtube.com/watch?v=g8K312sz9to&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=220,,"Donald Stoker: ""Clausewitz: His Life and Work"" | Talks at Google",
199,1/2/15,Edan Lepucki,1,https://www.youtube.com/watch?v=3ra97dGfFXk&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=234,,"Edan Lepucki: ""California"" | Talks at Google",
199,1/7/15,Tony Leone,1,https://www.youtube.com/watch?v=p_BzKWTjeS4&index=63&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Josh Glenn & Tony Leone, UNBORED Games: ""Serious Fun for Everyone"" | Talks at Google",
199,1/15/15,Cary Elwes,1,https://www.youtube.com/watch?v=dieRrAK9rfM&index=100&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Cary Elwes: ""As You Wish: Inconceivable Tales from the Making of the Princess Bride""",
199,1/16/15,Amber Benson,1,https://www.youtube.com/watch?v=YMrVoDjHtUo&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=205,,"Amber Benson: ""The Witches of Echo Park"" | Talks at Google",
199,1/16/15,Pat Dorsey,1,https://www.youtube.com/watch?v=YFS5JBgz1Xc&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=206,,"Pat Dorsey: ""The Little Book that Builds Wealth"" | Talks at Google",
199,1/21/15,Susan Middleton,1,https://www.youtube.com/watch?v=FF761VL6I80&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=204,,"Susan Middleton: ""Spineless: Portraits of Marine Invertebrates"" | Talks at Google",
199,1/26/15,Tosha Silver,1,https://www.youtube.com/watch?v=Fv03TwMLvwk&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=203,,"Tosha Silver: ""Outrageous Openness"" | Talks at Google",
199,1/27/15,Amir Aczel,1,https://www.youtube.com/watch?v=7ebTK02bap0&index=64&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Amir Aczel: ""Finding Zero"" | Talks At Google",
199,1/27/15,Seth Grahame-Smith,1,https://www.youtube.com/watch?v=aiq8Du8_oIg&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=202,,"Seth Grahame-Smith: ""The Last American Vampire"" | Talks at Google",
199,1/28/15,William Ury,1,https://www.youtube.com/watch?v=GrtccgWxrU8&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=201,,"William Ury: ""Getting to Yes with Yourself"" | Talks At Google",
199,2/1/15,Molly Lavik,1,https://www.youtube.com/watch?v=IEgR3c4Wbh0&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=200,,"Molly Lavik: ""Going Supernova: The Bold Paths of 101 Superachievers"" | Talks at Google",
199,2/3/15,Gregory Kramer,1,https://www.youtube.com/watch?v=wwle_lQ-BFc&index=65&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Gregory Kramer: ""Insight Dialogue: The Interpersonal Path to Freedom"" | Talks at Google",
199,2/4/15,Patton Oswalt,1,https://www.youtube.com/watch?v=vJpRHQ3IBxk&index=98&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Patton Oswalt: ""Silver Screen Fiend"" | Talks at Google",
199,2/8/15,Yuval Harari,1,https://www.youtube.com/watch?v=g6BK5Q_Dblo&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=199,,"Yuval Harari: ""Techno-Religions and Silicon Prophets"" | Talks at Google",
199,2/10/15,Nick Hornby,1,https://www.youtube.com/watch?v=S0Vo2-1KC8s&index=66&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Nick Hornby: ""Funny Girl"" | Talks at Google",
199,2/12/15,George Friedman,1,https://www.youtube.com/watch?v=r-8KV_GurLY&index=67&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"George Friedman: ""Flashpoints: The Emerging Crisis in Europe"" | Talks at Google",
199,2/13/15,David Gelles,1,https://www.youtube.com/watch?v=fNjldVwYfqo&index=68&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"David Gelles: ""Mindful Work"" | Talks at Google",
199,2/16/15,Max Tegmark,1,https://www.youtube.com/watch?v=VlbJoW9Rty0&index=69&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Max Tegmark, ""Our Mathematical Universe"" | Talks at Google",
199,2/17/15,Aswath Damodaran,1,https://www.youtube.com/watch?v=Z5chrxMuBoo&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=197,,"Aswath Damodaran: ""Valuation: Four Lessons to Take Away"" | Talks at Google",
199,2/17/15,William Ury,1,https://www.youtube.com/watch?v=SynDHokAP_c&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=198,,"William Ury: ""Getting to Yes with Yourself"" | Talks at Google",
199,2/20/15,Bill Nye,1,https://www.youtube.com/watch?v=e10oGBhL_dg&index=99&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Bill Nye: ""Undeniable"" | Talks at Google",
199,2/22/15,Barbara Oakley,1,https://www.youtube.com/watch?v=vd2dtkMINIw&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=194,,"Barbara Oakley: ""Learning How to Learn"" | Talks at Google",
199,2/23/15,Michael Brooks,1,https://www.youtube.com/watch?v=swuo-csgqJs&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=195,,"Michael Brooks: ""This. Only This. Mindfulness Strategies for Discovering Peace in Every Moment""",
199,2/24/15,James Frey,1,https://www.youtube.com/watch?v=7eJZcrTZblU&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=193,,"James Frey: ""Endgame: The Calling"" | Talks at Google",
199,2/25/15,Steve LeVine,1,https://www.youtube.com/watch?v=m7AFOzZVpsA&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=192,,"Steve LeVine: ""The Powerhouse"" | Talks at Google",
199,2/27/15,Deborah Kolb,1,https://www.youtube.com/watch?v=3VIpVnR1Tkg&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=191,,"Deborah Kolb: ""Negotiating at Work: Turn Small Wins into Big Gains"" | Talks At Google",
199,3/12/15,Mick Ebeling,1,https://www.youtube.com/watch?v=k4H4zHcFrgQ&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=188,,"Mick Ebeling: ""Not Impossible: The Art and Joy of Doing What Couldn't Be Done"" | Talks at Google",
199,3/16/15,Karen Henson Jones,1,https://www.youtube.com/watch?v=AYJizul-76M&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=187,,"Karen Henson Jones: ""Miracles of the Heart"" | Talks At Google",
199,3/18/15,Elliot Ackerman,1,https://www.youtube.com/watch?v=BAjPC-O02xs&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=186,,"Elliot Ackerman: ""Green on Blue: A Novel"" | Talks at Google",
199,3/24/15,Angelo Volandes,1,https://www.youtube.com/watch?v=fAOq1_qIstg&index=70&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Angelo Volandes: ""The Conversation"" | Talks at Google",
199,3/24/15,Marc Solomon,1,https://www.youtube.com/watch?v=S_RHoUihG2k&index=71&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Marc Solomon: ""Winning Marriage"" | Talks at Google",
199,3/24/15,Bruce Schneier,1,https://www.youtube.com/watch?v=GhWJTWUvc7E&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=183,,"Bruce Schneier: ""Data and Goliath: The Hidden Battles to Collect Your Data and Control Your World""",
199,3/24/15,Paul Zak,1,https://www.youtube.com/watch?v=A-JxbxulWJA&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=185,,"Paul Zak: ""The Moral Molecule"" | Authors at Google",
199,3/29/15,Howard Marks,1,https://www.youtube.com/watch?v=6WroiiaVhGo&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=182,,"Howard Marks: ""The Most Important Thing - Origins and Inspirations"" | Talks at Google",
199,3/30/15,Lewis Dartnell,1,https://www.youtube.com/watch?v=EdRV8ccyEE0&index=72&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Lewis Dartnell: ""The Knowledge"" | Talks at Google",
199,3/30/15,Gretchen Rubin,1,https://www.youtube.com/watch?v=xZdl0kRFG7w&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=180,,"Gretchen Rubin: ""Better than Before"" | Talks at Google",
199,3/31/15,Benjamin Schwartz,1,https://www.youtube.com/watch?v=h3o5DyLX69s&index=73&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Benjamin Schwartz: ""Right of Boom"" | Authors at Google",
199,4/1/15,Barney Frank,1,https://www.youtube.com/watch?v=BkkK_kBjOn4&index=74&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Barney Frank: ""Frank"" | Authors at Google",
199,4/2/15,Navi Radjou,1,https://www.youtube.com/watch?v=fI-KPJKrfRY&index=75&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Navi Radjou: ""Frugal Innovation: How To Do More With Less"" | Authors at Google",
199,4/6/15,Steve Lohr,1,https://www.youtube.com/watch?v=YaVcL2Ere2c&index=77&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Steve Lohr: ""Data-ism"" | Authors at Google",
199,4/6/15,Gernot Wagner,1,https://www.youtube.com/watch?v=GgxJmlc_-Ro&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=175,,"Gernot Wagner: ""Climate Shock"" | Authors at Google",
199,4/6/15,Ben Parr,1,https://www.youtube.com/watch?v=vkNVN236M20&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=181,,"Ben Parr: ""Captivology"" | Talks at Google",
199,4/6/15,Gina Homolka,1,https://www.youtube.com/watch?v=ZvkFbhpq280&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=189,,"Gina Homolka: ""The Skinnytaste Cookbook: Light on Calories, Big on Flavor"" | Chefs at Google",
199,4/7/15,Suki Kim,1,https://www.youtube.com/watch?v=sdZz8vWbt4k&index=76&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Suki Kim: ""Without You, There Is No Us"" | Authors at Google",
199,4/8/15,B.J. Novak,1,https://www.youtube.com/watch?v=bmO4jofOYVA&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=196,,"B.J. Novak: ""One More Thing: Stories and Other Stories"" | Talks at Google",
199,4/9/15,Esther Wojcicki,1,https://www.youtube.com/watch?v=X5nJTIdMctE&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=172,,Esther Wojcicki in conversation with Jaime Casap | Authors at Google,
199,4/9/15,Dave Barry,1,https://www.youtube.com/watch?v=fU3S8_EEtFc&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=190,,"Dave Barry: ""Live Right and Find Happiness"" | Talks at Google",
199,4/10/15,Brock Clarke,1,https://www.youtube.com/watch?v=KTTyGZRgvOk&index=78&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Brock Clarke: ""The Happiest People in the World"" | Authors at Google",
199,4/13/15,Gillian Segal,1,https://www.youtube.com/watch?v=Jbt_hVoQuOM&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=171,,"Gillian Segal: ""Getting There"" | Authors at Google",
199,4/14/15,Sam Kean,1,https://www.youtube.com/watch?v=Rk7GXFN6xs4&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=169,,"Sam Kean: ""The Tale of the Dueling Neurosurgeons"" | Authors at Google",
199,4/14/15,Philip Glass,1,https://www.youtube.com/watch?v=uuQeJeILHcE&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=170,,"Philip Glass: ""Words Without Music"" | Authors at Google",
199,4/15/15,Rachel Brathen,1,https://www.youtube.com/watch?v=9fuMxyrV-1s&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=173,,"Rachel Brathen: ""Yoga Girl"" | Authors at Google",
199,4/19/15,Steve Gullans|Juan Enriquez,1,https://www.youtube.com/watch?v=VNJayNQVyTc&index=79&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Juan Enriquez and Steve Gullans: ""Evolving Ourselves"" | Authors at Google",
199,4/21/15,Larry Weber,1,https://www.youtube.com/watch?v=6j4Em81CuUc&index=81&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Larry Weber: ""The Digital Marketer"" | Authors at Google",
199,4/22/15,Peter Singer,1,https://www.youtube.com/watch?v=NBWWX4ViD3E&index=82&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Peter Singer: ""The Most Good You Can Do"" | Talks at Google",
199,4/22/15,Cara Alter,1,https://www.youtube.com/watch?v=c1vMT_DjXYc&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=167,,"Cara Alter: ""The Credibility Code"" | Authors at Google",
199,4/22/15,Ron Lieber,1,https://www.youtube.com/watch?v=p9npcWXf4GM&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=174,,"Ron Lieber: ""The Opposite of Spoiled"" | Authors at Google",
199,4/22/15,Jeffrey Lieberman,1,https://www.youtube.com/watch?v=pYIcmz2c9Xs&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=184,,"Jeffrey Lieberman: ""SHRINKS: the Untold Story of Psychiatry"" | Talks at Google",
199,4/23/15,Mary Pilon,1,https://www.youtube.com/watch?v=-CpE8K4ts6s&index=8&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Mary Pilon: ""The Monopolists: Obsession, Fury, and the Scandal Behind ..."" | Authors at Google",
199,4/24/15,Daniel Lubetzky,1,https://www.youtube.com/watch?v=6GB42jslfNU&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=168,,"Daniel Lubetzky: ""Do the KIND Thing"" | Authors at Google",
199,4/28/15,Erik Larson,1,https://www.youtube.com/watch?v=oRJ96wAa40A&index=84&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Erik Larson: ""Dead Wake: The Last Crossing of the Lusitania"" | Authors at Google",
199,4/29/15,Malachi Rempen,1,https://www.youtube.com/watch?v=e7W4KP51o_A&index=83&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Malachi Rempen ""Itchy Feet"" | Authors at Google",
199,4/29/15,Paul Vigna |Michael Casey,1,https://www.youtube.com/watch?v=phPpKMf8XuU&index=85&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Paul Vigna, Michael. Casey: ""The Age of Cryptocurrency"" | Authors at Google",
199,4/29/15,Alon Halevy|Chet Haase,1,https://www.youtube.com/watch?v=QDWvmUobT8g&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=165,,"Alon Halevy & Chet Haase: ""Donuts & Coffee"" | Authors at Google",
199,4/29/15,Carla Naumburg,1,https://www.youtube.com/watch?v=i-Kj2rg58QA&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=166,,"Carla Naumburg: ""Parenting in the Present Moment"" | Authors at Google",
199,4/30/15,Deborah Bial|Lani Guinier,1,https://www.youtube.com/watch?v=Xd5umd_IXVE&index=86&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Lani Guinier and Deborah Bial: ""The Tyranny of the Meritocracy"" | Authors at Google",
199,5/4/15,Neil Davies,1,https://www.youtube.com/watch?v=lOqHWLcDs18&index=87&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Neil Davies: ""Biocode: The New Age of Genomics"" | Authors at Google",
199,5/6/15,Ian Hodder,1,https://www.youtube.com/watch?v=zKwSg7OyvoE&index=88&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Ian Hodder: ""Origins of Settled Life; Göbekli and Çatalhöyük"" | Authors at Google",
199,5/7/15,Meb Keflezighi,1,https://www.youtube.com/watch?v=FIzek0mNc_4&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=163,,"Meb Keflezighi: ""Meb for Mortals"" | Authors at Google",
199,5/15/15,Sarah Drew,1,https://www.youtube.com/watch?v=AANHGMtiOps&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=164,,"Sarah Drew: ""GAIA CODEX: Feminine Wisdom and the Evolution of Technology""",
199,5/18/15,Beth Shapiro,1,https://www.youtube.com/watch?v=GF9sziBItQE&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=159,,"Beth Shapiro: """"How to Clone a Mammoth"" | Authors at Google",
199,5/18/15,Jia Jiang,1,https://www.youtube.com/watch?v=tO_C7d56w6g&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=161,,"Jia Jiang: ""Rejection Proof"" | Authors at Google",
199,5/18/15,Jack and Suzy Welch,1,https://www.youtube.com/watch?v=cP-vmK27UdY&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=162,,"Jack and Suzy Welch: ""The Real-Life MBA"" | Authors at Google",
199,5/19/15,Heidi Pitlor,1,https://www.youtube.com/watch?v=LwrITolvV8o&index=89&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Heidi Pitlor: ""The Daylight Marriage"" | Authors at Google",
199,5/24/15,Daniel Rechtschaffen,1,https://www.youtube.com/watch?v=1H8evVn-z2A&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=158,,"Daniel Rechtschaffen: ""Mindfulness in Parenting"" | Authors at Google",
199,5/26/15,Philip Zimbardo,1,https://www.youtube.com/watch?v=T5vq6iblIUU&index=94&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,Philip Zimbardo | Man (Dis)connected | Authors@Gogole,
199,5/31/15,Michael Horn,1,https://www.youtube.com/watch?v=L5EdjW1rTH4&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=160,,"Michael Horn: ""Using Disruptive Innovation like Blended Learning to Improve Schools""",
199,6/1/15,Sydney Padua,1,https://www.youtube.com/watch?v=5fVlGAY6m8o&index=90&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Sydney Padua: ""The Thrilling Adventures of Lovelace and Babbage"" | Authors at Google",
199,6/1/15,Nathan Gebhard,1,https://www.youtube.com/watch?v=d1WhkX6u5-Q&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=156,,"Nathan Gebhard: ""Roadmap: The Get-It-Together Guide for Figuring Out What to Do with Your Life""",
199,6/2/15,John Palfrey,1,https://www.youtube.com/watch?v=IaY24gf19s0&index=91&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"John Palfrey: ""BiblioTech"" | Authors at Google",
199,6/2/15,Holman Wang,1,https://www.youtube.com/watch?v=KXwYJTki2JA&index=97&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Holman Wang, creator of Star Wars Epic Yarns and Cozy Classics Books | Authors at Google",
199,6/3/15,Richard Thaler,1,https://www.youtube.com/watch?v=42qbHeFxdzE&index=11&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Richard Thaler: ""Misbehaving: The Making of Behavioral Economics"" | Talks at Google",
199,6/8/15,Sheri Greenawald,1,https://www.youtube.com/watch?v=eANZijJUOXw&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=157,,"Sheri Greenawald: ""The Physiology of Opera Singers"" | Authors at Google",
199,6/9/15,Hampton Sides,1,https://www.youtube.com/watch?v=akh4iSCqLJU&index=92&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Hampton Sides: ""In the Kingdom of Ice"" | Authors at Google",
199,6/9/15,Mark Roberge,1,https://www.youtube.com/watch?v=RG_eyn0fRXs&index=93&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Mark Roberge: ""The Sales Acceleration Formula"" | Talks at Google",
199,6/15/15,Steven J. Dubner,1,https://www.youtube.com/watch?v=V3Mwit66h4w&index=6&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Steven J. Dubner: ""When to Rob a Bank"" | Authors at Google",
199,6/15/15,Dom Joly,1,https://www.youtube.com/watch?v=SohQiM1uG7Q&index=10&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Dom Joly: ""Here Comes The Clown: A Stumble Through Show Business"" | Authors at Google",
199,6/15/15,Chris McDougall,1,https://www.youtube.com/watch?v=KgCNQ5yWc2M&index=95&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Chris McDougall: ""Natural Born Heroes"" | Authors at Google",
199,6/17/15,Greg Proops,1,https://www.youtube.com/watch?v=GpvE3iwE9xc&index=9&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Greg Proops: ""The Smartest Book in the World"" | Authors at Google",
199,6/17/15,Bernard Carlson,1,https://www.youtube.com/watch?v=r8sUWaKuQfc&index=96&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Bernard Carlson: ""Tesla"" | Talks at Google",
199,6/22/15,Christian Picciolini,1,https://www.youtube.com/watch?v=pG0kfRRJYVE&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=179,,"Christian Picciolini - ""Romantic Violence, Memoirs of an American Skinhead"" | Talks at Google",
199,6/29/15,Susan Packard,1,https://www.youtube.com/watch?v=GibQqawLOmw&index=7&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Susan Packard: ""New Rules of The Game"" | Talks at Google",
199,6/30/15,Josh Weltman,1,https://www.youtube.com/watch?v=RV2Ww_mJvnc&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ&index=257,,"Josh Weltman: ""Seducing Strangers"" and ""Mad Men"" | Talks at Google",
199,7/5/15,Ben Mezrich,1,https://www.youtube.com/watch?v=YPwOpPg9PiA&index=5&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Ben Mezrich: ""Once Upon a Time in Russia"" | Talks at Google",
199,7/8/15,Lodro Rinzler,1,https://www.youtube.com/watch?v=HfZs2XQxYOM&index=3&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Lodro Rinzler: ""The Buddha Walks into the Office"" | Talks at Google",
199,7/8/15,Jeffrey Brown,1,https://www.youtube.com/watch?v=XuAoYJkqjzY&index=4&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Jeffrey Brown: ""Darth Vader and Friends"" | Talks at Google",
199,7/9/15,Brian Robertson,1,https://www.youtube.com/watch?v=bo6ef-1LP3I&index=302&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Brian Robertson: ""Holacracy"" NYC | Talks at Google",
199,7/13/15,Lev Grossman,1,https://www.youtube.com/watch?v=IatC0iPk4kw&index=2&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Lev Grossman: ""The Magicians Trilogy"" | Talks at Google",
199,7/14/15,Naomi Novik,1,https://www.youtube.com/watch?v=pq0Iez5Jozc&index=1&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Naomi Novik: ""Uprooted"" | Talks at Google",
199,7/14/15,Jason Matthews,1,https://www.youtube.com/watch?v=UsQO40h8GeQ&index=304&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Jason Matthews: ""Palace of Treason"" | Talks at Google",
199,7/16/15,Robert Sietsema,1,https://www.youtube.com/watch?v=uE0Lb5nlxao&index=320&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Robert Sietsema: ""New York in a Dozen Dishes"" | Talks at Google",
199,7/20/15,Elle Luna,1,https://www.youtube.com/watch?v=F5pMSEerKVI&index=333&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Elle Luna: ""The Crossroads of Should and Must"" | Talks at Google",
199,7/22/15,Gina Barnett,1,https://www.youtube.com/watch?v=q3nxsdQt7Rg&index=334&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Gina Barnett: ""Play the Part"" | Talks At Google",
199,7/23/15,Al Di Meola,1,https://www.youtube.com/watch?v=s7KkSt7XZ80&index=335&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,Al Di Meola | Musicians at Google,
199,7/23/15,Frank Wilczek,1,https://www.youtube.com/watch?v=q_1ApbLzJAg&index=336&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Frank Wilczek: ""A Beautiful Question"" | Talks at Google",
199,7/24/15,Brian J. Robertson,1,https://www.youtube.com/watch?v=zGLJRpAKS6E&index=337&list=PLGGpadyh0wS589np9dre-nOeGfzRfutmQ,,"Brian J. Robertson: ""Holacracy"" with Bonus Q&A | Talks at Google",
